lon,lat,mn,mnstd,slen,firstday
-5.875,34.125,-1.4929299923084258,9.377698842820955,10.0,-5.0
-5.875,34.625,-3.588884285126575,9.585802758688917,7.133333333333333,-2.0
-5.875,35.125,-2.5136551635231896,9.534915936840047,7.233333333333334,6.0
-5.875,35.625,-2.758018785555251,9.979138464850756,7.0,-2.0
-5.875,36.625,-0.10668975574013473,7.744991140033198,1.700000000000001,2.0
-5.875,37.125,1.5510529983459875,6.360865757859562,2.5,-36.0
-5.375,5.625,-3.5094581519109838,6.842433051191165,-0.03333333333333144,-3.0
-5.375,6.125,-3.7248639332365734,6.923565572772604,-0.1666666666666643,-3.0
-5.375,6.625,-2.9287925109085737,6.635139013786642,-0.6333333333333329,-3.0
-5.375,7.125,-3.530282601477941,6.762950776245624,-0.9333333333333371,-4.0
-5.375,7.625,-3.816435233987164,6.805746734143568,-0.8666666666666671,-4.0
-5.375,8.125,-3.9965200621072334,6.97359385751556,-1.5333333333333314,-5.0
-5.375,8.625,-3.9840637639671286,6.947370490013913,-1.4666666666666686,-4.0
-5.375,9.125,-3.762155752970159,6.91292317274132,-1.2999999999999972,-4.0
-5.375,9.625,-3.427784501633516,6.602254308958591,-2.299999999999997,-4.0
-5.375,10.125,-3.371428037208421,6.88401108470182,-2.0999999999999943,-4.0
-5.375,10.625,-3.6094591746372124,6.788346977816623,-2.1666666666666643,-5.0
-5.375,11.125,-3.803709281056822,6.928946414935458,-1.9333333333333371,-5.0
-5.375,11.625,-2.944246777031575,6.766999603071212,-3.799999999999997,-6.0
-5.375,12.125,-2.5858921682889804,6.485010476033837,-4.233333333333334,-5.0
-5.375,12.625,-2.250096487495158,6.281762428783585,-4.066666666666663,-4.0
-5.375,13.125,-2.1687354270001276,6.347465445281815,-4.43333333333333,-5.0
-5.375,13.625,-2.208277264073814,6.196959708766762,-4.033333333333331,-4.0
-5.375,14.125,-2.121854752400248,6.059914788102826,-4.166666666666664,-4.0
-5.375,14.625,-2.04065236906988,6.260339928000124,-5.699999999999996,-4.0
-5.375,15.125,-2.1586753198545416,6.1248809640803605,-5.4666666666666615,-4.0
-5.375,15.625,-2.0801144540644287,6.2096550377446675,-6.766666666666666,-4.0
-5.375,16.125,-2.125690940641702,6.212764576921655,-6.733333333333334,-4.0
-5.375,16.625,-2.2629878113767994,6.222150528518254,-6.200000000000003,-4.0
-5.375,17.125,-2.383693406128568,6.089068300679326,-6.166666666666671,-5.0
-5.375,17.625,-2.1739088138834823,5.983431779123577,-6.43333333333333,-4.0
-5.375,18.125,-2.3803134707331495,6.107212387872483,-6.333333333333336,-4.0
-5.375,18.625,-2.2350939695647227,5.972626892538536,-7.033333333333331,-5.0
-5.375,19.125,-2.353626979286208,5.89474635429014,-6.633333333333333,-5.0
-5.375,19.625,-2.376443251497154,6.100967912149166,-6.733333333333334,-5.0
-5.375,20.125,-2.3070615745719465,6.206397701569635,-6.633333333333333,-6.0
-5.375,20.625,-2.448786361493916,6.1490391981548775,-6.366666666666667,-7.0
-5.375,21.125,-2.3994918148538993,6.267435020549524,-6.433333333333337,-7.0
-5.375,21.625,-2.2661538082770463,6.357443750000556,-6.633333333333333,-6.0
-5.375,22.125,-2.1147582161021923,6.496086586402614,-6.333333333333336,-6.0
-5.375,22.625,-1.976285628447858,6.594160997111748,-5.100000000000001,-5.0
-5.375,23.125,-1.9870158884398634,6.596464043180903,-4.399999999999999,-6.0
-5.375,23.625,-2.3634000149634566,6.747923892468988,-4.200000000000003,-7.0
-5.375,24.125,-2.0031487563,6.5948933449066125,-3.7666666666666657,-6.0
-5.375,24.625,-1.3358099687827796,6.693087030244113,-3.1666666666666643,-7.0
-5.375,25.125,-0.9329230180645105,6.95351514234847,-1.6000000000000014,-6.0
-5.375,25.625,-0.38791463196884024,7.02034266126463,0.3333333333333286,-3.0
-5.375,26.125,1.0736916522340252,7.0543142162788595,0.8333333333333357,-2.0
-5.375,26.625,0.7856067668550537,7.361710409983157,1.06666666666667,-2.0
-5.375,27.125,1.4790056311030888,7.491182915503793,2.3333333333333357,2.0
-5.375,27.625,1.2028350272756185,7.57483577485784,2.366666666666667,-4.0
-5.375,28.125,1.6410187844515356,7.502921463352612,1.9666666666666686,4.0
-5.375,28.625,2.26064456532006,7.342873504222706,3.366666666666667,5.0
-5.375,29.125,2.2141348006891732,6.802277010105994,2.7333333333333343,1.0
-5.375,29.625,1.6933372612400994,6.9665109400245555,2.9000000000000057,0.0
-5.375,30.125,0.8560474108714935,6.488208910978371,3.56666666666667,-1.0
-5.375,30.625,1.3117622351223979,6.892040108174257,3.0666666666666664,2.0
-5.375,31.125,-0.5194294263909676,6.8976956669973335,2.6000000000000014,-17.0
-5.375,31.625,-0.8911755148794924,7.333114223519496,4.266666666666666,-44.0
-5.375,32.125,-1.4238748107941106,8.091649712879962,5.199999999999999,-13.0
-5.375,32.625,-2.136418166768557,7.68694686384782,5.699999999999999,-14.0
-5.375,33.125,-2.0334513412669466,7.833934411996529,6.133333333333333,-27.0
-5.375,33.625,-2.9377660780843122,8.408510102051292,6.533333333333335,-63.0
-5.375,34.125,-0.8028451993817498,8.699344605285297,9.63333333333333,-1.0
-5.375,34.625,-1.7090294929732295,9.672533783505113,9.199999999999996,2.0
-5.375,35.125,-2.721852099285023,9.849431057204466,7.100000000000001,10.0
-5.375,35.625,-2.2765630332843187,9.495012249745802,6.633333333333333,-16.0
-5.375,36.625,-1.730624926539619,8.375986314625475,1.1333333333333329,0.0
-5.375,37.125,0.5891364726289297,6.86105577061584,1.8333333333333321,-41.0
35.625,-18.875,-4.676695291082087,7.27489387485589,-0.23333333333333428,-2.0
35.625,-18.375,-4.611657156815312,6.886662758898172,-0.2666666666666657,-2.0
35.625,-17.875,-4.721270779380941,6.786701769634,-0.5333333333333314,-2.0
35.625,-17.375,-6.559429084018699,7.533691626752981,-0.3333333333333357,-4.0
35.625,-16.875,-5.098633623018625,6.988471596026775,-0.7999999999999972,-4.0
35.625,-16.375,-7.043095065312045,7.569059093589022,-0.29999999999999716,-5.0
35.625,-15.875,-8.472315694608739,10.218125133439015,3.299999999999997,-12.0
35.625,-15.375,-6.9172838583909595,7.606218418024339,-0.3333333333333357,-5.0
35.625,-14.875,-6.343535791191172,7.586980233501753,-0.46666666666666856,-6.0
35.625,-14.375,-7.425943396226412,7.732263958752014,-0.10000000000000142,-6.0
35.625,-13.875,-8.294318456700523,7.993739267399877,-0.13333333333333286,-8.0
35.625,-13.375,-8.974842767295598,8.721351787683084,0.0,-7.0
35.625,-12.875,-9.377515723270442,9.59049263577859,0.0,-9.0
35.625,-12.375,-8.20311441702951,8.20825654720542,-0.10000000000000142,-7.0
35.625,-11.875,-7.178843130140301,7.888668592034357,-0.03333333333333144,-7.0
35.625,-11.375,-5.41069182389937,7.301436374561156,0.0,-5.0
35.625,-10.875,-8.6375786163522,9.560375688605006,0.0,-8.0
35.625,-10.375,-7.546698113207558,8.126000790090117,0.0,-7.0
35.625,-9.875,-6.7798832849540425,7.911513279247173,-0.06666666666666998,-6.0
35.625,-9.375,-5.294445452346395,7.084858757942283,-0.10000000000000142,-6.0
35.625,-8.875,-4.969753870343492,6.9549205495888335,-0.03333333333333144,-4.0
35.625,-8.375,-9.605213817505707,11.127232390199639,0.1666666666666643,-10.0
35.625,-7.875,-9.206761006289312,11.10003985546774,0.0,-8.0
35.625,-7.375,-4.686539647305459,7.136473719263537,-0.06666666666666998,-5.0
35.625,-6.875,-4.7019805273343,7.151478899352895,-0.1666666666666643,-6.0
35.625,-6.375,-4.828616352201262,7.28119050069421,0.0,-5.0
35.625,-5.875,-4.785062893081765,7.260498943345901,0.0,-6.0
35.625,-5.375,-4.557861635220124,7.500666770090966,0.0,-5.0
35.625,-4.875,-5.354402515723269,8.714379746405992,0.0,-4.0
35.625,-4.375,-5.900314465408812,8.874117401435193,0.0,-4.0
35.625,-3.875,-6.597012578616358,9.056488221210989,0.0,-4.0
35.625,-3.375,-5.76650036284471,8.810443397813842,-0.03333333333333144,-3.0
35.625,-2.875,-7.008333333333326,10.704060363323508,0.0,-5.0
35.625,-2.375,-5.0650943396226324,8.734812470726439,0.0,-4.0
35.625,-1.875,-6.780380506278455,11.647854990120603,1.1333333333333329,-8.0
35.625,-1.375,-7.158381620524345,11.176286120841525,0.7999999999999972,-5.0
35.625,-0.875,-7.2606871342243195,11.957396674349212,1.4666666666666686,-8.0
35.625,-0.375,-2.6348760674262692,10.450365708557595,26.133333333333336,-6.0
35.625,0.125,-5.19924748638428,11.238008360251339,4.866666666666667,-9.0
35.625,0.625,-3.319328730185841,7.015323906881859,-0.36666666666666714,-2.0
35.625,1.125,-5.568081761006297,9.960347973291565,0.0,-5.0
35.625,1.625,-3.714364141931572,7.337934576623285,-0.8333333333333357,-4.0
35.625,2.125,-2.6027684552776122,7.050221443953001,-1.2666666666666657,-2.0
35.625,2.625,-1.5617822587528103,6.79997585585501,-2.43333333333333,-2.0
35.625,3.125,-1.1354696556863662,6.3959259017896,-3.06666666666667,-1.0
35.625,3.625,-1.1187242480845203,6.446336701801679,-2.3333333333333286,0.0
35.625,4.125,-2.263104243765717,7.2830443099838105,-0.8333333333333357,-3.0
35.625,4.625,-1.4874249826386645,7.045135517685754,-1.6000000000000014,-1.0
35.625,5.125,-1.4219852025240574,6.876881047749581,-1.9666666666666615,0.0
35.625,5.625,-2.8742767728056293,7.6500424450828675,-1.4666666666666615,-2.0
35.625,6.125,-4.990805197308724,10.756659050503977,0.7999999999999972,-1.0
35.625,6.625,-5.214235607160141,9.211629189315826,-0.06666666666666998,-2.0
35.625,7.125,-5.854278543783256,8.65418417308193,0.03333333333333144,-2.0
35.625,7.625,-6.909848209966135,10.220598449015435,0.03333333333333144,-7.0
35.625,8.125,-7.569817368166433,9.642272888835105,-0.03333333333333144,-5.0
35.625,8.625,-6.918710691823897,9.016284389292055,-0.03333333333333144,-4.0
35.625,9.125,-6.729716981132075,9.329471182223825,0.0,-5.0
35.625,9.625,-6.48506081798952,9.574147941666693,0.13333333333333286,-4.0
35.625,10.125,-4.853367918167045,7.471641731677563,-1.3333333333333286,-4.0
35.625,10.625,-6.044352123893162,9.506748119354892,1.6666666666666714,-6.0
35.625,11.125,-4.1052818259378725,7.053937397351388,-2.6666666666666643,-4.0
35.625,11.625,-3.6974330373230977,6.7889091376937785,-3.3000000000000043,-4.0
35.625,12.125,-2.1544808043888377,6.471440917635326,-4.200000000000003,-3.0
35.625,12.625,-1.4606016452409847,5.772149673865573,-6.300000000000004,-2.0
35.625,13.125,-1.5311316021746908,5.938623626620428,-6.033333333333331,-3.0
35.625,13.625,-1.747397902486572,6.100063704074577,-5.333333333333336,-4.0
35.625,14.125,-1.6243472197428055,6.234321755196271,-6.033333333333331,-3.0
35.625,14.625,-1.800520706470845,6.041075462283279,-5.86666666666666,-4.0
35.625,15.125,-1.847501001981005,5.847752431285603,-6.799999999999997,-5.0
35.625,15.625,-2.0509718990870702,5.880527086792188,-5.866666666666667,-4.0
35.625,16.125,-1.9783343566839786,6.300974080891012,-5.366666666666667,-5.0
35.625,16.625,-2.171538484568323,6.007617142614571,-5.866666666666667,-5.0
35.625,17.125,-2.3103221996318695,6.411057827400483,-5.466666666666669,-5.0
35.625,17.625,-2.4890159344292293,6.229954843282529,-3.7666666666666657,-5.0
35.625,18.125,-2.5172144296988,6.214753694970275,-4.399999999999999,-6.0
35.625,18.625,-2.645611996353047,6.2659444275505205,-4.633333333333333,-6.0
35.625,19.125,-2.9681466781285124,6.611363779927709,-3.6000000000000014,-6.0
35.625,19.625,-3.6329342490069934,7.092324526852826,-3.3333333333333357,-7.0
35.625,20.125,-3.602345290284706,7.033562754394914,-3.5333333333333314,-7.0
35.625,20.625,-3.962036818166567,7.13532998062329,-3.0,-8.0
35.625,21.125,-4.3145286529963585,7.531794212766096,-2.0,-10.0
35.625,21.625,-4.998809793816342,7.764927203885639,-1.3000000000000043,-10.0
35.625,22.125,-5.007575742052989,7.773882840830566,-0.8999999999999986,-10.0
35.625,22.625,-3.3042839087745683,7.125616255897225,-2.5333333333333314,-8.0
35.625,27.625,-3.876777918474353,7.529849813990829,-2.866666666666667,-7.0
35.625,28.125,1.4349212257723138,7.403557820486609,8.233333333333334,-5.0
35.625,28.625,-2.066765305402484,6.759725714601135,4.300000000000004,-36.0
35.625,29.125,-0.9755700771375828,7.088845068796163,4.100000000000005,-4.0
35.625,29.625,1.3643490009127817,7.123916137847715,4.233333333333334,-10.0
35.625,30.125,-3.056472476529567,6.414024842503036,3.133333333333333,-37.0
35.625,30.625,-3.369466792567927,6.18655407720886,3.200000000000003,-42.0
35.625,31.125,0.10512246944743708,7.141110397186155,7.133333333333333,2.0
35.625,31.625,0.01270268389890461,7.816493226362074,5.0,-4.0
35.625,32.125,-0.39926180172811954,8.040629310085837,5.333333333333329,-4.0
35.625,32.625,-0.4414991627277729,8.150750544463289,6.200000000000003,-3.0
35.625,33.125,0.0998570666439349,8.244283150413615,6.333333333333329,0.0
35.625,33.625,-2.3789086674592497,7.074022132019056,3.5333333333333314,-6.0
35.625,37.125,-1.5530722818406666,6.250193963396561,0.4666666666666668,-28.0
35.625,37.625,-3.7506164360330985,5.465550485205527,0.2999999999999998,-17.0
-4.875,5.625,-3.3254716981132137,6.843768349734049,0.0,-2.0
-4.875,6.125,-2.569165094339624,6.46057049446926,-0.3333333333333357,-2.0
-4.875,6.625,-2.496649386508352,6.597113148447764,-0.86666666666666,-4.0
-4.875,7.125,-2.9368662114095816,6.777847260753408,-1.2000000000000028,-3.0
-4.875,7.625,-3.680209436689527,6.77528099734172,-1.5333333333333314,-5.0
-4.875,8.125,-3.717883078897298,6.7184303370957785,-1.6333333333333329,-4.0
-4.875,8.625,-3.614675737977823,6.762032062603099,-1.5,-4.0
-4.875,9.125,-3.5088133937053243,6.693959877994875,-1.3666666666666671,-3.0
-4.875,9.625,-3.2404597657295877,6.735250768319611,-2.200000000000003,-3.0
-4.875,10.125,-3.1635247841771204,6.8764256703774365,-2.8999999999999986,-5.0
-4.875,10.625,-2.7827474920604143,6.507060463104734,-2.933333333333337,-4.0
-4.875,11.125,-3.400741885880908,6.799579286049584,-2.3333333333333286,-6.0
-4.875,11.625,-2.9504260242459335,6.520173664872511,-3.4000000000000057,-5.0
-4.875,12.125,-2.5561915146869403,6.408793822212312,-3.633333333333333,-6.0
-4.875,12.625,-2.376661790641977,6.581026402988087,-4.333333333333329,-4.0
-4.875,13.125,-2.074892426500849,6.607616368558331,-4.566666666666663,-4.0
-4.875,13.625,-2.0043403235925705,6.337370166292171,-4.5333333333333385,-4.0
-4.875,14.125,-1.9974775900869641,6.149386587091952,-4.100000000000001,-4.0
-4.875,14.625,-2.1150653528714702,6.01936582240714,-4.833333333333336,-4.0
-4.875,15.125,-2.1627562932335245,6.213840405168831,-5.56666666666667,-5.0
-4.875,15.625,-2.0148967746022084,5.9135885233138765,-5.933333333333337,-4.0
-4.875,16.125,-2.026913564185831,6.326245890475766,-6.36666666666666,-4.0
-4.875,16.625,-2.1528846579772196,5.928735662463021,-6.433333333333337,-3.0
-4.875,17.125,-2.2219875632194395,6.0979241969312135,-7.066666666666663,-4.0
-4.875,17.625,-2.291703360610132,6.269112187475321,-6.899999999999999,-4.0
-4.875,18.125,-2.1248187542123667,6.068252899854793,-7.4666666666666615,-4.0
-4.875,18.625,-2.2982832906724155,6.346600341173522,-7.466666666666669,-5.0
-4.875,19.125,-2.2884873180217724,6.255793635454094,-6.533333333333331,-6.0
-4.875,19.625,-2.2580117375689746,6.199743319099284,-6.533333333333331,-5.0
-4.875,20.125,-2.2914412225815397,6.13346572340652,-6.666666666666664,-5.0
-4.875,20.625,-2.22632411994066,6.241953967563817,-6.799999999999997,-7.0
-4.875,21.125,-2.019774330354725,6.420602889506884,-7.333333333333336,-5.0
-4.875,21.625,-2.0691915426104615,6.430813114958644,-6.900000000000006,-7.0
-4.875,22.125,-2.5344705463587545,6.5067354531479165,-5.200000000000003,-7.0
-4.875,22.625,-1.8931380140123863,6.511375100066221,-5.566666666666663,-6.0
-4.875,23.125,-1.9261414048714052,6.665814893616682,-4.43333333333333,-6.0
-4.875,23.625,-1.8022427124991225,6.4867039478025,-4.300000000000004,-6.0
-4.875,24.125,-1.9742268505296927,6.416354437720697,-3.8333333333333357,-6.0
-4.875,24.625,-1.5076749966197802,6.628253071165158,-2.6666666666666643,-4.0
-4.875,25.125,-0.5724161156966154,7.091762960531988,-0.8999999999999986,-4.0
-4.875,25.625,0.30253769939689334,6.990086424541559,0.3333333333333357,-1.0
-4.875,26.125,0.7561045037240461,7.0320817208412905,1.1000000000000014,-3.0
-4.875,26.625,1.0543444309178938,7.1122863139432,2.2333333333333343,0.0
-4.875,27.125,1.7764136624216533,7.193338474848234,2.299999999999997,4.0
-4.875,27.625,1.6965899847982655,7.185332512479757,3.6666666666666643,0.0
-4.875,28.125,2.0281996650049905,7.140552061700335,1.6333333333333329,4.0
-4.875,28.625,1.7359989997951644,7.067490792602167,1.93333333333333,5.0
-4.875,29.125,1.8421146943162512,7.139052109567569,3.366666666666667,-2.0
-4.875,29.625,1.120348725962053,6.72347299045361,2.0333333333333385,5.0
-4.875,30.125,1.2681608885483087,7.153902334565428,2.866666666666667,-4.0
-4.875,30.625,1.3271303463334654,6.507082265547677,3.9666666666666615,16.0
-4.875,31.125,1.0569808889657892,6.825492253075389,3.633333333333333,10.0
-4.875,31.625,-0.2523911389276634,7.5755437182037415,3.6000000000000014,2.0
-4.875,32.125,-0.9973791929029474,7.827481755749891,5.566666666666666,-54.0
-4.875,32.625,-2.283502816824324,7.717982848296417,5.166666666666668,-25.0
-4.875,33.125,-1.514054811370574,8.81507506147956,6.1,-22.0
-4.875,33.625,-2.304661199292795,7.825975648404448,6.133333333333333,-12.0
-4.875,34.125,0.4227748047106985,8.590487727453432,10.533333333333331,-17.0
-4.875,34.625,-0.8834516085910877,8.435486986807273,9.93333333333333,-20.0
-4.875,35.125,-2.723104577946188,9.900137382339983,7.0,-52.0
-4.875,36.625,0.3708608244228486,6.813648588449468,1.3666666666666671,10.0
-4.875,37.125,-0.6820569741738325,7.710479801161173,1.1999999999999993,-4.0
-4.375,5.625,-3.600181422351234,6.920542590592832,-0.03333333333333144,-3.0
-4.375,6.125,-2.9272768505079902,6.509666675499194,-0.06666666666666998,-3.0
-4.375,6.625,-2.5926264506770345,6.539683813557957,-0.5666666666666629,-3.0
-4.375,7.125,-2.318257001542749,6.457783419901695,-1.06666666666667,-1.0
-4.375,7.625,-2.7192260082027495,6.5629039192334115,-1.3666666666666671,-2.0
-4.375,8.125,-3.439111343085859,6.711958018530941,-1.4333333333333371,-4.0
-4.375,8.625,-3.455623917541729,6.843659567402792,-2.0,-3.0
-4.375,9.125,-3.3591468142719716,6.717662141560296,-1.8333333333333357,-3.0
-4.375,9.625,-2.9137508161559342,6.60985283880332,-2.5333333333333314,-2.0
-4.375,10.125,-3.1899225463870025,6.521745750021651,-2.866666666666667,-4.0
-4.375,10.625,-2.89669961321143,6.719734387256403,-2.866666666666667,-4.0
-4.375,11.125,-3.482504546926858,6.668429232362868,-2.6000000000000014,-5.0
-4.375,11.625,-2.6167145717416727,6.5835811428025295,-4.4666666666666615,-4.0
-4.375,12.125,-2.635081640277482,6.469645595614816,-3.0333333333333385,-5.0
-4.375,12.625,-2.3795883396477233,6.388304081431073,-4.599999999999994,-4.0
-4.375,13.125,-2.1956970807227183,6.471226764022308,-4.299999999999997,-4.0
-4.375,13.625,-2.074254395278203,6.232837104592653,-4.599999999999994,-4.0
-4.375,14.125,-1.9130101382305966,6.089384394880275,-5.300000000000004,-4.0
-4.375,14.625,-2.0268928031348885,6.097888723911669,-5.266666666666673,-4.0
-4.375,15.125,-2.0651698398475755,6.000098543945943,-5.466666666666669,-4.0
-4.375,15.625,-2.082599272337754,5.978917147953774,-6.266666666666673,-3.0
-4.375,16.125,-2.027877493103775,5.904322966560377,-6.5,-4.0
-4.375,16.625,-1.9398225028306442,6.042711482939345,-7.0,-4.0
-4.375,17.125,-2.020101700877781,6.1275271176070145,-6.066666666666663,-4.0
-4.375,17.625,-2.080987225304739,6.129379460440969,-6.566666666666663,-4.0
-4.375,18.125,-2.2795763580585913,6.115988875484176,-6.833333333333336,-5.0
-4.375,18.625,-2.221734665926437,6.105575718261779,-6.733333333333327,-5.0
-4.375,19.125,-2.235355492950603,6.090401757432332,-6.866666666666667,-5.0
-4.375,19.625,-2.2900289119018495,6.290268840707196,-6.666666666666664,-4.0
-4.375,20.125,-2.101437181736756,6.059536785552149,-6.900000000000006,-5.0
-4.375,20.625,-2.318785105932296,6.210875380317667,-6.533333333333331,-6.0
-4.375,21.125,-2.1116005672968647,6.226247641307905,-7.033333333333331,-5.0
-4.375,21.625,-2.0900848115434023,6.399141963890441,-6.06666666666667,-7.0
-4.375,22.125,-2.305214072557561,6.302266832927444,-5.900000000000006,-7.0
-4.375,22.625,-2.1122976294971103,6.445239806307885,-4.933333333333337,-6.0
-4.375,23.125,-1.7213678437700182,6.533136322381505,-4.133333333333333,-6.0
-4.375,23.625,-1.8994935872562344,6.561458292878258,-5.099999999999994,-6.0
-4.375,24.125,-1.7024970277417033,6.484771671465802,-2.7666666666666657,-7.0
-4.375,24.625,-1.3362603907209483,6.685502171830787,-2.6000000000000014,-7.0
-4.375,25.125,-0.4724685866777598,6.638274104217725,-1.0333333333333314,-4.0
-4.375,25.625,0.441705022674153,7.0648597011733205,1.0666666666666629,-1.0
-4.375,26.125,1.1785929209082653,6.889069176637891,1.9666666666666615,-1.0
-4.375,26.625,1.787648986328552,7.395520585021793,3.633333333333333,1.0
-4.375,27.125,2.432602203684816,6.846598468719803,2.799999999999997,3.0
-4.375,27.625,1.4725714080211176,6.938441197957831,1.8666666666666671,6.0
-4.375,28.125,1.5358838184695784,7.302974702710401,1.6000000000000014,7.0
-4.375,28.625,1.260664571670418,7.2074701569774335,1.4666666666666686,6.0
-4.375,29.125,0.6290552573790116,6.703932891707971,2.3333333333333286,1.0
-4.375,29.625,1.3063302009541324,6.716807672753412,2.0333333333333314,2.0
-4.375,30.125,1.4057616001250288,6.95254926578611,2.2666666666666657,3.0
-4.375,30.625,1.106148097248532,7.109702518505472,3.1666666666666643,-8.0
-4.375,31.125,1.2041319372293202,6.821276037813856,4.166666666666671,-12.0
-4.375,31.625,0.07161046489916245,7.214743318092546,2.9666666666666686,-9.0
-4.375,32.125,-1.1472771809557933,7.369218306659891,4.266666666666669,-13.0
-4.375,32.625,-1.8053399673519408,7.289397532296263,4.766666666666666,-35.0
-4.375,33.125,-1.099287392072,7.381295312653476,5.799999999999997,-43.0
-4.375,33.625,-2.2713682120586682,7.041645631849629,5.466666666666669,-27.0
-4.375,34.125,0.9184274815828601,8.200493479742729,9.033333333333331,-5.0
-4.375,34.625,-1.8856985782521214,9.101253136512721,7.099999999999998,-22.0
-4.375,37.125,-1.221257248976059,6.10026439186602,1.0666666666666655,-10.0
-3.875,5.625,-3.533466376390905,6.97351559397474,-0.03333333333333144,-3.0
-3.875,6.125,-3.0063829837692175,6.667305406795453,-0.2666666666666657,-4.0
-3.875,6.625,-2.7826194565392726,6.6247499607496,-0.5333333333333314,-3.0
-3.875,7.125,-2.8455154884885747,6.754024479394373,-0.5333333333333385,-3.0
-3.875,7.625,-2.977286316256066,6.676966655005799,-1.5333333333333314,-3.0
-3.875,8.125,-3.1226952941311996,6.780478657487499,-1.2333333333333343,-3.0
-3.875,8.625,-2.9198315169534332,6.668969046625806,-1.86666666666666,-3.0
-3.875,9.125,-2.914578958092724,6.543951558112915,-2.3333333333333286,-4.0
-3.875,9.625,-3.179369186484946,6.678794283906392,-2.066666666666663,-3.0
-3.875,10.125,-3.4357942301446975,6.745595789224394,-2.1666666666666714,-4.0
-3.875,10.625,-2.934693156828944,6.819032638809775,-3.1000000000000014,-4.0
-3.875,11.125,-2.5529483261079324,6.5475694214998335,-3.1666666666666643,-4.0
-3.875,11.625,-2.6221940196157085,6.360019767512073,-3.299999999999997,-4.0
-3.875,12.125,-2.267515080935853,6.685708512461707,-3.6666666666666643,-4.0
-3.875,12.625,-2.1060403058402137,6.4469478610328,-4.43333333333333,-4.0
-3.875,13.125,-2.2157003798785073,6.421807861612388,-4.466666666666669,-4.0
-3.875,13.625,-2.336619699411335,6.293368421164413,-4.100000000000001,-4.0
-3.875,14.125,-2.2420464984420683,6.415693198467562,-3.7333333333333343,-4.0
-3.875,14.625,-1.995775633484337,6.317152621582498,-5.233333333333334,-4.0
-3.875,15.125,-2.1430534110597073,5.933428030928743,-5.799999999999997,-3.0
-3.875,15.625,-2.1169509923184524,6.248601851093908,-5.5333333333333385,-4.0
-3.875,16.125,-2.096161923782665,6.074003669085428,-5.366666666666667,-3.0
-3.875,16.625,-2.0002792928556374,6.309860050870132,-7.200000000000003,-3.0
-3.875,17.125,-1.9368024323998796,6.140259078368639,-6.700000000000003,-4.0
-3.875,17.625,-1.695460959677753,5.934809323347216,-7.200000000000003,-3.0
-3.875,18.125,-1.9796430734945787,6.009190983969248,-7.099999999999994,-4.0
-3.875,18.625,-2.0609095942423536,6.2655659761694515,-6.899999999999999,-5.0
-3.875,19.125,-1.9826838999185732,6.210127949381587,-7.5,-5.0
-3.875,19.625,-2.25537342801632,6.096466630877506,-6.133333333333333,-5.0
-3.875,20.125,-2.289907439069381,6.106978007318715,-6.533333333333331,-6.0
-3.875,20.625,-2.0405114809500446,6.379102965013864,-6.56666666666667,-5.0
-3.875,21.125,-2.4852542303557144,6.470145387245163,-5.833333333333336,-6.0
-3.875,21.625,-2.245236225798468,6.360679647125835,-5.799999999999997,-6.0
-3.875,22.125,-2.0203076427991107,6.437754772736249,-6.5,-8.0
-3.875,22.625,-1.8281819570811884,6.746846380634377,-4.700000000000003,-7.0
-3.875,23.125,-1.9239463657055254,6.405858266479637,-4.733333333333334,-6.0
-3.875,23.625,-1.8147721374064147,6.3353563271971485,-4.166666666666664,-5.0
-3.875,24.125,-1.28762439658923,6.564276231810783,-2.6000000000000014,-4.0
-3.875,24.625,-0.9530148521260884,6.384911672668633,-2.200000000000003,-4.0
-3.875,25.125,0.0704514339245641,6.550122045463443,-0.3333333333333357,-3.0
-3.875,25.625,1.187948293041881,6.651841807473391,-0.6000000000000014,-2.0
-3.875,26.125,1.3553022595471624,6.817382902545763,1.8999999999999986,-1.0
-3.875,26.625,2.201454571833576,7.076870636437956,3.2333333333333343,1.0
-3.875,27.125,1.9632604423205677,6.652189133922571,2.7333333333333343,1.0
-3.875,27.625,1.8609462502575802,6.985843932497033,2.3999999999999986,-1.0
-3.875,28.125,1.5248280375448253,7.093437909196306,2.366666666666667,2.0
-3.875,28.625,1.8770430055844969,6.760269787578196,2.2333333333333343,8.0
-3.875,29.125,1.448033506146654,6.714158190562708,1.8666666666666671,-1.0
-3.875,29.625,1.5731470792006128,6.9541281257032646,1.9333333333333371,6.0
-3.875,30.125,1.3253251369151258,6.656441969508059,1.56666666666667,-13.0
-3.875,30.625,0.7729084324547237,6.59738630637206,2.8333333333333357,-1.0
-3.875,31.125,0.7755673993237124,7.038280432708529,2.899999999999995,5.0
-3.875,31.625,-0.04654401961216337,7.063617494045824,3.166666666666668,-11.0
-3.875,32.125,-0.28850517489314953,7.786255672865056,3.5666666666666664,0.0
-3.875,32.625,-1.1685566883736804,7.138820529196181,4.866666666666667,-22.0
-3.875,33.125,0.7866774459783876,7.550394835482402,5.433333333333337,-21.0
-3.875,33.625,-1.921384668223542,7.701851016196587,5.5,-12.0
-3.875,34.125,-0.26692702808746915,7.856501088459289,8.066666666666666,-16.0
-3.875,34.625,-2.412999193499491,8.35833580557845,6.199999999999999,-45.0
-3.875,35.125,-1.8837772165204214,9.860518403602082,8.433333333333337,-3.0
