"time","sizeS","sizeM","sizeL"
26.66,0.0956195660573314,0.984241901620104,0.998421787707615
26.67,0.0953128553156608,0.98409917829724,0.998409983870017
26.68,0.0950069106923558,0.98395538125825,0.998398089717941
26.69,0.0947017311675483,0.983810504717613,0.99838610467021
26.7,0.0943973157213689,0.983664542900369,0.998374028136642
26.71,0.0940936633271269,0.983517489966293,0.998361859524379
26.72,0.0937907729098348,0.983369340055266,0.998349598242658
26.73,0.09348864341657,0.983220087352386,0.998337243696175
26.74,0.0931872738017305,0.983069726028485,0.998324795280669
26.75,0.0928866630197128,0.982918250166111,0.998312252395311
26.76,0.0925868100249147,0.982765653898326,0.998299614438088
26.77,0.092287713771734,0.982611931371693,0.998286880796049
26.78,0.091989373214567,0.982457076679585,0.998274050857242
26.79,0.0916917873078116,0.982301083874566,0.998261124010804
26.8,0.0913949550058654,0.982143947065903,0.998248099637993
26.81,0.0910988752631249,0.981985660356938,0.998234977114811
26.82,0.0908035470339879,0.981826217761199,0.998221755820188
26.83,0.0905089692599466,0.981665613328412,0.99820843513021
26.84,0.0902151408385245,0.981503841132873,0.998195014409897
26.85,0.0899220606976017,0.981340895218778,0.998181493027314
26.86,0.0896297277687873,0.98117676955509,0.998167870350657
26.87,0.0893381409836918,0.981011458177205,0.99815414573792
26.88,0.0890472992739256,0.980844955125834,0.998140318544936
26.89,0.088757201571098,0.980677254372608,0.998126388129745
26.9,0.0884678468068192,0.980508349875177,0.998112353845871
26.91,0.0881792339126998,0.980338235642664,0.998098215036648
26.92,0.087891361820349,0.98016690567718,0.998083971049291
26.93,0.0876042294613771,0.979994353888587,0.998069621230374
26.94,0.0873178357673176,0.979820574230835,0.998055164914969
26.95,0.0870321796326991,0.979645560683396,0.998040601437921
26.96,0.0867472599445773,0.979469307201998,0.998025930135829
26.97,0.0864630756144791,0.979291807658516,0.998011150339434
26.98,0.0861796255539304,0.979113055995504,0.997996261370225
26.99,0.0858969086744582,0.978933046164905,0.99798126255381
27,0.0856149238875885,0.978751772071449,0.997966153214709
27.01,0.0853336701048481,0.978569227568299,0.997950932665218
27.02,0.085053146237764,0.978385406580532,0.997935600218369
27.03,0.0847733511978619,0.978200303034687,0.997920155188756
27.04,0.0844942838966687,0.978013910783663,0.997904596884488
27.05,0.0842159432457114,0.977826223675568,0.997888924604624
27.06,0.0839383281405526,0.977637235614138,0.997873137652514
27.07,0.0836614374372968,0.977446940500304,0.997857235330368
27.08,0.0833852700270854,0.977255332145113,0.997841216927742
27.09,0.0831098248038492,0.977062404392375,0.997825081735012
27.1,0.0828351006615208,0.976868151125425,0.997808829044206
27.11,0.0825610964940309,0.976672566220118,0.997792458141147
27.12,0.0822878111953116,0.976475643456985,0.997775968301707
27.13,0.0820152436592949,0.976277376672857,0.997759358806352
27.14,0.0817433927799116,0.976077759733321,0.997742628934758
27.15,0.0814722574510939,0.975876786491773,0.997725777953861
27.16,0.0812018365667736,0.97567445070645,0.99770880513048
27.17,0.0809321290107905,0.975470746205761,0.997691709733512
27.18,0.0806631336217292,0.975265666840346,0.997674491026823
27.19,0.0803948492721726,0.975059206445448,0.997657148262499
27.2,0.0801272748407529,0.974851358762724,0.997639680697416
27.21,0.0798604092061037,0.974642117611725,0.997622087588337
27.22,0.0795942512468586,0.974431476831104,0.997604368180033
27.23,0.0793287998416499,0.974219430243381,0.997586521714744
27.24,0.0790640538691116,0.974005971577806,0.997568547437671
27.25,0.078800012207876,0.973791094645206,0.997550444590778
27.26,0.0785366737365767,0.973574793275365,0.997532212402309
27.27,0.0782740373338472,0.973357061283993,0.997513850104638
27.28,0.0780121018659458,0.97313789239177,0.997495356930899
27.29,0.077750866156696,0.972917280400918,0.997476732104715
27.3,0.0774903290668226,0.972695219135643,0.997457974842571
27.31,0.077230489461783,0.972471702410455,0.997439084365406
27.32,0.0769713462070357,0.972246723942488,0.9974200598928
27.33,0.0767128981680394,0.972020277524679,0.997400900630006
27.34,0.0764551442102515,0.971792356979125,0.997381605783687
27.35,0.0761980831991309,0.971562956123578,0.997362174562441
27.36,0.0759417140001352,0.971332068679646,0.997342606169536
27.37,0.0756860354787229,0.971099688428524,0.997322899795319
27.38,0.0754310465003525,0.970865809193855,0.997303054635594
27.39,0.0751767459059906,0.970630424798866,0.997283069886344
27.4,0.0749231325122119,0.970393528982915,0.997262944731795
27.41,0.0746702051725506,0.970155115509948,0.997242678351382
27.42,0.0744179627412563,0.969915178208999,0.997222269928593
27.43,0.0741664040725796,0.969673710909103,0.997201718645126
27.44,0.0739155280207714,0.9694307073841,0.997181023667424
27.45,0.0736653334400811,0.969186161375123,0.99716018416442
27.46,0.0734158191847594,0.968940066719101,0.997139199306838
27.47,0.0731669841090571,0.968692417254513,0.997118068259841
27.48,0.0729188270672238,0.968443206793094,0.997096790174999
27.49,0.0726713469112203,0.968192429065931,0.997075364209782
27.5,0.0724245424470598,0.967940077912123,0.997053789521966
27.51,0.0721784125025934,0.967686147183858,0.997032065257926
27.52,0.0719329559226888,0.967430630727413,0.997010190557602
27.53,0.0716881715522123,0.967173522290595,0.99698816456577
27.54,0.0714440582360314,0.966914815701122,0.996965986426117
27.55,0.0712006148190135,0.966654504829383,0.996943655266815
27.56,0.0709578401460251,0.96639258354576,0.996921170216801
27.57,0.0707157330619338,0.96612904565768,0.99689853040767
27.58,0.0704742924116068,0.965863884959339,0.99687573496743
27.59,0.0702335170399107,0.965597095343318,0.99685278300807
27.6,0.0699934057679216,0.965328670702925,0.996829673646831
27.61,0.0697539573932591,0.96505860491315,0.996806406001991
27.62,0.0695151707522605,0.964786891758409,0.996782979184288
27.63,0.0692770446821046,0.964513525137185,0.996759392291733
27.64,0.0690395780199692,0.964238498970676,0.996735644429007
27.65,0.068802769603033,0.96396180718008,0.996711734700865
27.66,0.0685666182684747,0.963683443609367,0.996687662199474
27.67,0.0683311228534721,0.963403402123977,0.996663426010888
27.68,0.068096282195204,0.963121676678231,0.996639025226345
27.69,0.0678620951308491,0.962838261226447,0.996614458936251
27.7,0.0676285604868319,0.962553149705948,0.996589726214913
27.71,0.0673956770480233,0.96226633596282,0.996564826136465
27.72,0.0671634436394263,0.961977813964062,0.996539757778422
27.73,0.066931859092105,0.961687577702617,0.996514520215931
27.74,0.0667009222371249,0.961395621171426,0.996489112506641
27.75,0.0664706319055501,0.961101938305525,0.996463533712268
27.76,0.0662409869284455,0.960806523023914,0.996437782896476
27.77,0.0660119861368762,0.960509369362084,0.996411859118343
27.78,0.0657836283619064,0.960210471357389,0.996385761420014
27.79,0.0655559124346011,0.959909823044227,0.996359488850253
27.8,0.0653288371795954,0.959607418360204,0.996333040458739
27.81,0.065102401376754,0.959303251330803,0.996306415287828
27.82,0.0648766038423157,0.958997316043886,0.996279612365173
27.83,0.0646514434026967,0.958689606587316,0.996252630726053
27.84,0.0644269188843123,0.958380117031804,0.996225469406034
27.85,0.0642030291135794,0.958068841358987,0.996198127430278
27.86,0.0639797729169131,0.95775577368532,0.996170603812748
27.87,0.0637571491207299,0.957440908155588,0.996142897574751
27.88,0.063535156551446,0.957124238914574,0.996115007737573
27.89,0.0633137940354768,0.956805760072371,0.99608693330904
27.9,0.0630930603925544,0.956485465681061,0.996058673289837
27.91,0.0628729543984251,0.956163349937291,0.99603022668693
27.92,0.0626534748663343,0.955839407049519,0.996001592507023
27.93,0.0624346206194131,0.955513631226207,0.995972769741082
27.94,0.0622163904807921,0.955186016627324,0.99594375737624
27.95,0.0619987832736013,0.954856557385935,0.995914554404977
27.96,0.0617817978209716,0.95452524777613,0.995885159819187
27.97,0.0615654329460337,0.954192082077164,0.995855572593441
27.98,0.0613496874719177,0.953857054568291,0.995825791700977
27.99,0.0611345602217546,0.953520159474614,0.995795816119671
28,0.0609200500072466,0.953181391010055,0.995765644826473
28.01,0.0607061556016425,0.9528407435287,0.99573527677994
28.02,0.0604928758205119,0.952498211388096,0.995704710939081
28.03,0.0602802094849682,0.952153788945791,0.995673946267048
28.04,0.0600681554161259,0.951807470509513,0.995642981725802
28.05,0.0598567124350994,0.951459250368815,0.995611816258194
28.06,0.0596458793630023,0.95110912296235,0.995580448808675
28.07,0.0594356550209488,0.95075708273387,0.995548878325562
28.08,0.0592260382300535,0.950403124127132,0.995517103755838
28.09,0.0590170278114298,0.950047241549705,0.99548512402691
28.1,0.0588086225624163,0.949689429362785,0.995452938068349
28.11,0.058600821262434,0.949329682092077,0.995420544813527
28.12,0.058393622731032,0.948967994275893,0.995387943194501
28.13,0.0581870257884897,0.948604360452543,0.995355132123482
28.14,0.057981029255086,0.948238775143282,0.995322110514835
28.15,0.0577756319511002,0.947871232786925,0.995288877286877
28.16,0.0575708326968121,0.947501727990678,0.995255431356797
28.17,0.0573666303125003,0.947130255396227,0.995221771621896
28.18,0.0571630236184443,0.946756809645261,0.995187896980984
28.19,0.0569600114331899,0.946381385377966,0.995153806337219
28.2,0.0567575925329063,0.946003977141279,0.995119498592949
28.21,0.0565557657188098,0.945624579600561,0.995084972630941
28.22,0.0563545298114453,0.945243187510207,0.995050227334063
28.23,0.0561538836313567,0.94485979562461,0.995015261590213
28.24,0.0559538259990894,0.944474398698167,0.994980074286856
28.25,0.0557543557351872,0.944086991441177,0.994944664292743
28.26,0.055555471660195,0.943697568545558,0.994909030474364
28.27,0.0553571725946578,0.943306124879432,0.994873171704262
28.28,0.0551594573591196,0.942912655319779,0.99483708685486
28.29,0.0549623247572466,0.942517154743579,0.994800774781624
28.3,0.0547657735649828,0.942119618024149,0.99476423433415
28.31,0.0545698026016652,0.941720039940304,0.994727464369532
28.32,0.0543744106891282,0.941318415423118,0.994690463744865
28.33,0.0541795966492063,0.940914739482641,0.99465323130329
28.34,0.0539853593037331,0.940509007128915,0.99461576587692
28.35,0.0537916974745431,0.940101213371988,0.994578066307314
28.36,0.0535986099834708,0.939691353193485,0.99454013143603
28.37,0.0534060956523497,0.939279421524667,0.994501960094355
28.38,0.0532141532996703,0.938865413497019,0.994463551097026
28.39,0.0530227817017329,0.938449324264783,0.994424903269715
28.4,0.0528319796676938,0.938031148982206,0.994386015438363
28.41,0.0526417460216306,0.937610882803532,0.994346886422221
28.42,0.05245207958762,0.937188520828205,0.994307515019624
28.43,0.0522629791897392,0.936764058179962,0.994267900039701
28.44,0.0520744436520659,0.93633749016444,0.994228040292695
28.45,0.0518864717986767,0.935908812091939,0.994187934585301
28.46,0.051699062453649,0.935478019272759,0.994147581700993
28.47,0.0515122144410402,0.9350451070172,0.994106980431493
28.48,0.0513259265518798,0.934610070567282,0.994066129571274
28.49,0.0511401975824405,0.934172905236328,0.994025027913597
28.5,0.0509550263599291,0.933733606502279,0.993983674229196
28.51,0.0507704117115531,0.93329216984415,0.993942067291325
28.52,0.0505863524645201,0.932848590740955,0.993900205878618
28.53,0.050402847446037,0.932402864671707,0.993858088769653
28.54,0.0502198954833113,0.931954987051879,0.993815714725121
28.55,0.0500374954035507,0.931504953360317,0.993773082498564
28.56,0.0498556460339619,0.931052759256126,0.993730190852718
28.57,0.0496743461804163,0.930598400400596,0.993687038550325
28.58,0.0494935946320982,0.930141872455015,0.993643624343887
28.59,0.0493133902192069,0.929683171080671,0.993599946967207
28.6,0.049133731772905,0.929222291898014,0.993556005166625
28.61,0.0489546181243554,0.928759230525944,0.993511797688929
28.62,0.0487760481047202,0.928293982808589,0.993467323276632
28.63,0.0485980205451624,0.927826544604093,0.993422580647762
28.64,0.048420534276844,0.927356911770596,0.993377568530417
28.65,0.048243588130928,0.926885080166243,0.993332285655383
28.66,0.0480671809224287,0.926411045639951,0.993286730752691
28.67,0.0478913114414608,0.925934803958513,0.993240902529506
28.68,0.0477159785214594,0.925456351122017,0.99319479969355
28.69,0.0475411809983095,0.924975683201214,0.993148420959568
28.7,0.0473669177078952,0.924492796266853,0.993101765042308
28.71,0.0471931874861015,0.924007686389685,0.993054830643149
28.72,0.0470199891688133,0.923520349640461,0.99300761644761
28.73,0.0468473215919149,0.923030782040621,0.992960121154219
28.74,0.0466751835912914,0.922538979647516,0.992912343461648
28.75,0.0465035739874348,0.922044938752242,0.99286428206389
28.76,0.0463324915756579,0.921548655655278,0.99281593562946
28.77,0.0461619351946167,0.921050126657103,0.992767302838169
28.78,0.04599190368563,0.920549348058194,0.992718382372585
28.79,0.0458223958900173,0.920046316159029,0.992669172914889
28.8,0.0456534106490979,0.919541027183205,0.992619673124804
28.81,0.0454849468041905,0.919033477498089,0.992569881659998
28.82,0.0453170031966146,0.918523663652384,0.992519797186924
28.83,0.0451495786676896,0.918011582195041,0.992469418372034
28.84,0.0449826720402078,0.917497229675011,0.992418743872155
28.85,0.0448162821183741,0.916980602641245,0.992367772322105
28.86,0.04465040774815,0.916461697642697,0.992316502371322
28.87,0.0444850477769499,0.915940511152565,0.99226493267013
28.88,0.0443202010521889,0.915417039791959,0.992213061867243
28.89,0.0441558664212812,0.914891280378516,0.99216088858519
28.9,0.0439920427316419,0.914363229730381,0.992108411451862
28.91,0.0438287288306858,0.913832884665702,0.992055629101456
28.92,0.0436659235658274,0.913300242002626,0.992002540168167
28.93,0.0435036257581756,0.912765298559298,0.991949143273184
28.94,0.0433418342266445,0.912228051111446,0.991895437019075
28.95,0.0431805478252584,0.911688496459536,0.99184142002359
28.96,0.0430197654081406,0.911146631694924,0.991787090904806
28.97,0.0428594858294147,0.910602453928147,0.991732448278599
28.98,0.0426997079432031,0.910055960269739,0.991677490733388
28.99,0.0425404306036298,0.909507147830238,0.991622216865355
29,0.0423816526648172,0.908956013720179,0.991566625276478
29.01,0.0422233729798689,0.908402555049987,0.991510714568738
29.02,0.0420655903655147,0.907846768839332,0.991454483331021
29.03,0.0419083036623409,0.907288652335823,0.991397930132799
29.04,0.041751511731747,0.906728202968792,0.991341053559586
29.05,0.0415952134351323,0.906165418167569,0.991283852197291
29.06,0.0414394076338957,0.905600295361484,0.991226324630337
29.07,0.0412840931894366,0.905032831979867,0.991168469415647
29.08,0.0411292689631543,0.90446302545205,0.991110285115767
29.09,0.0409749338164476,0.903890873207227,0.991051770300579
29.1,0.0408210866032813,0.903316372578962,0.990992923539962
29.11,0.0406677261440729,0.902739521151301,0.990933743394199
29.12,0.0405148513004944,0.902160316703145,0.990874228398895
29.13,0.0403624609417464,0.901578757013397,0.990814377106641
29.14,0.0402105539370288,0.900994839860958,0.990754188071343
29.15,0.0400591291555418,0.900408563024731,0.990693659846704
29.16,0.0399081854664857,0.899819924283618,0.990632790962539
29.17,0.0397577217390603,0.899228921416518,0.990571579944998
29.18,0.0396077368424658,0.898635552161745,0.990510025332074
29.19,0.039458229622963,0.898039814262881,0.990448125661756
29.2,0.0393091989212825,0.897441705848307,0.99038587946791
29.21,0.0391606436146115,0.896841225083648,0.990323285254689
29.22,0.039012562580436,0.896238370134528,0.990260341539689
29.23,0.0388649546962415,0.89563313916657,0.990197046845065
29.24,0.038717818839514,0.895025530345399,0.990133399692971
29.25,0.0385711538877391,0.894415541836636,0.990069398592786
29.26,0.0384249587184027,0.893803171805907,0.990005042031766
29.27,0.038279232205081,0.893188418382392,0.989940328515619
29.28,0.0381339731859512,0.892571279661213,0.989875256550753
29.29,0.0379891805352431,0.891951754182642,0.989809824643396
29.3,0.0378448531391753,0.891329840546448,0.989744031275021
29.31,0.0377009898839657,0.890705537352397,0.989677874923481
29.32,0.0375575896558329,0.890078843200257,0.989611354079542
29.33,0.0374146513409955,0.889449756689798,0.989544467233966
29.34,0.0372721738256716,0.888818276420785,0.989477212874904
29.35,0.0371301559960797,0.888184400992988,0.989409589459684
29.36,0.0369885967156967,0.887548129006176,0.989341595456726
29.37,0.036847494844354,0.886909458997238,0.989273229341268
29.38,0.0367068492771802,0.88626838949341,0.989204489588548
29.39,0.036566658909537,0.885624919547165,0.98913537466642
29.4,0.036426922636787,0.884979048259519,0.989065883013222
29.41,0.0362876393542925,0.884330774731488,0.988996013085934
29.42,0.0361488079574155,0.883680098064085,0.988925763344402
29.43,0.0360104273415183,0.883027017358325,0.988855132248469
29.44,0.0358724963944858,0.882371531715226,0.988784118244264
29.45,0.0357350139739147,0.881713640235799,0.988712719755232
29.46,0.0355979789779605,0.881053342021061,0.988640935225231
29.47,0.035461390311507,0.880390636172028,0.988568763098863
29.48,0.0353252468794375,0.879725521744901,0.988496201820725
29.49,0.035189547586636,0.879057997517105,0.988423249814654
29.5,0.035054291337986,0.878388063025063,0.988349905492041
29.51,0.0349194770383714,0.877715717994772,0.988276167282388
29.52,0.0347851035915959,0.877040962152226,0.988202033615213
29.53,0.0346511698683597,0.876363795223416,0.988127502919827
29.54,0.0345176747644719,0.87568421693434,0.988052573598711
29.55,0.034384617194684,0.875002227010989,0.987977244052085
29.56,0.0342519960737465,0.874317825179358,0.98790151269457
29.57,0.0341198103164107,0.873631011165441,0.987825377940786
29.58,0.0339880588374279,0.872941784695232,0.987748838204526
29.59,0.0338567405515489,0.872250145494723,0.987671891869277
29.6,0.0337258543735249,0.871556093289911,0.987594537323096
29.61,0.033595399195079,0.870859627806789,0.987516772965904
29.62,0.0334653739082888,0.870160748758179,0.987438597197625
29.63,0.0333357774379872,0.869459455783512,0.987360008416724
29.64,0.0332066087091085,0.868755749130284,0.987281004989546
29.65,0.0330778666465871,0.868049629215532,0.987201585291111
29.66,0.032949550175358,0.86734109645629,0.987121747706862
29.67,0.032821658220355,0.866630151269591,0.98704149062224
29.68,0.032694189706513,0.865916794072471,0.986960812420902
29.69,0.0325671435443448,0.865201025281965,0.986879711453515
29.7,0.0324405186282304,0.864482845315106,0.9867981860813
29.71,0.0323143138917709,0.863762254588929,0.986716234675454
29.72,0.0321885282703721,0.86303925352047,0.986633855607178
29.73,0.0320631606994393,0.86231384252676,0.986551047246012
29.74,0.0319382101143787,0.861586022024838,0.986467807928265
29.75,0.0318136754505955,0.860855792431735,0.986384136000607
29.76,0.0316895556434957,0.860123154145691,0.986300029820253
29.77,0.0315658496188292,0.859388107905704,0.986215487744418
29.78,0.0314425562785957,0.85865065477263,0.986130508129203
29.79,0.0313196745647756,0.857910795811705,0.986045089298061
29.8,0.0311972034235073,0.857168532088165,0.985959229582238
29.81,0.0310751418009285,0.856423864667243,0.985872927325244
29.82,0.0309534886431774,0.855676794614173,0.985786180870589
29.83,0.0308322428963924,0.854927322994191,0.985698988561383
29.84,0.0307114035067111,0.85417545087253,0.985611348710283
29.85,0.0305909694128772,0.853421179314425,0.985523259631948
29.86,0.0304709395271685,0.852664509385113,0.985434719656487
29.87,0.030351312800867,0.851905442149824,0.985345727114004
29.88,0.0302320881910795,0.851143978673632,0.985256280334608
29.89,0.0301132646549122,0.850380120393816,0.985166377623185
29.9,0.029994841149472,0.849613868969091,0.985076017276178
29.91,0.0298768166318655,0.848845226058535,0.984985197610615
29.92,0.0297591900591988,0.848074193321224,0.984893916943525
29.93,0.0296419603817039,0.847300772416239,0.984802173591935
29.94,0.0295251265231642,0.846524965002657,0.98470996585548
29.95,0.0294086874457334,0.845746772739554,0.984617292012
29.96,0.029292642117699,0.844966197286009,0.984524150365153
29.97,0.0291769895073485,0.844183240301101,0.984430539219238
29.98,0.0290617285829691,0.843397903443828,0.984336456878553
29.99,0.0289468583128484,0.842610188373833,0.984241901637743
30,0.0288323776652735,0.841820097141547,0.984146871758894
30.01,0.0287182856006848,0.841027631976497,0.984051365530652
30.02,0.0286045810552877,0.840232795108208,0.983955381244961
30.03,0.0284912630037135,0.839435588766205,0.983858917193762
30.04,0.0283783304256208,0.838636015180013,0.983761971665645
30.05,0.0282657823006679,0.837834076579159,0.98366454291234
30.06,0.0281536176085127,0.837029775193166,0.983566629204647
30.07,0.0280418353288136,0.836223113251559,0.983468228822551
30.08,0.0279304344412291,0.835414092983867,0.983369340046041
30.09,0.027819413914921,0.834602716616384,0.983269961154985
30.1,0.0277087727000824,0.833788986495451,0.983170090399221
30.11,0.0275985097849331,0.832972905348338,0.983069726027418
30.12,0.0274886241606707,0.832154475959109,0.982968866308035
30.13,0.0273791148184935,0.831333701111828,0.982867509509531
30.14,0.0272699807495993,0.830510583590557,0.982765653900364
30.15,0.0271612209451861,0.82968512617936,0.982663297735029
30.16,0.0270528343964522,0.828857331662302,0.982560439239568
30.17,0.0269448200792538,0.828027202823445,0.982457076669534
30.18,0.0268371769607504,0.827194742446854,0.982353208282316
30.19,0.0267299040429311,0.826359953316438,0.982248832335302
30.2,0.0266230003286824,0.82552283828359,0.982143947082868
30.21,0.0265164648208912,0.824683400560768,0.982038550741378
30.22,0.0264102965224443,0.823841643462751,0.98193264154699
30.23,0.0263044944362284,0.822997570304318,0.981826217746506
30.24,0.0261990575651256,0.822151184400249,0.981719277586728
30.25,0.0260939848889154,0.821302489065323,0.981611819314456
30.26,0.0259892753966257,0.820451487614318,0.981503841153952
30.27,0.0258849281029625,0.819598183362017,0.981395341313663
30.28,0.0257809420226312,0.818742579623195,0.981286318030088
30.29,0.0256773161703378,0.817884679712907,0.98117676953996
30.3,0.0255740495607883,0.817024487085138,0.981066694080011
30.31,0.025471141208688,0.816162005517755,0.980956089882121
30.32,0.0253685901270518,0.815297238833164,0.980844955139406
30.33,0.025266395301001,0.814430190853768,0.980733288070562
30.34,0.0251645557434927,0.813560865401969,0.980621086902802
30.35,0.0250630704811643,0.812689266300171,0.98050834986334
30.36,0.0249619385406534,0.811815397370779,0.98039507517939
30.37,0.0248611589485969,0.810939262436194,0.980281261055669
30.38,0.0247607307316325,0.810060865318821,0.980166905680311
30.39,0.0246606529163974,0.809180209881684,0.980052007271279
30.4,0.0245609245221619,0.808297300293905,0.979936564046849
30.41,0.0244615445469532,0.807412140864102,0.979820574225299
30.42,0.0243625120249375,0.806524735901599,0.97970403602222
30.43,0.0242638259947796,0.805635089715724,0.979586947613697
30.44,0.0241654854951446,0.804743206615804,0.979469307197093
30.45,0.0240674895646968,0.803849090911164,0.979351112982368
30.46,0.0239698372421011,0.80295274691113,0.979232363179481
30.47,0.0238725275660225,0.802054178925031,0.979113055998392
30.48,0.0237755595568286,0.801153391286622,0.978993189635834
30.49,0.0236789322362511,0.800250388603241,0.978872762256784
30.5,0.0235826446549279,0.79934517565039,0.978751772060678
30.51,0.0234866958636315,0.798437757205756,0.978630217249813
30.52,0.0233910849131343,0.797528138047025,0.978508096026487
30.53,0.0232958108542083,0.796616322951879,0.978385406592997
30.54,0.0232008727376258,0.795702316698003,0.978262147122524
30.55,0.0231062696118179,0.794786124063081,0.978138315782694
30.56,0.0230120004991492,0.793867749824798,0.978013910768834
30.57,0.0229180644515015,0.792947198796667,0.977888930276273
30.58,0.0228244605318199,0.79202447608051,0.977763372500339
30.59,0.0227311878030493,0.791099586905692,0.977637235634506
30.6,0.0226382453281348,0.790172536501222,0.977510517832257
30.61,0.0225456321700216,0.789243330096116,0.977383217266928
30.62,0.0224533473916545,0.788311972919382,0.97725533212761
30.63,0.022361390043534,0.787378470200035,0.977126860603398
30.64,0.0222697591667036,0.786442827167084,0.976997800883386
30.65,0.0221784538351325,0.785505049049541,0.976868151150448
30.66,0.0220874731239902,0.784565141163694,0.976737909547057
30.67,0.0219968161084454,0.783623109126756,0.976607074248283
30.68,0.0219064818636674,0.782678958603343,0.976475643437759
30.69,0.0218164694648257,0.781732695257763,0.97634361529912
30.7,0.0217267779855905,0.780784324754318,0.976210988016
30.71,0.0216374064744665,0.779833852757315,0.97607775976096
30.72,0.0215483540060889,0.77888128493106,0.975943928670634
30.73,0.0214596196678889,0.777926626939856,0.975809492919337
30.74,0.0213712025472983,0.776969884453667,0.975674450686065
30.75,0.0212831017317481,0.776011063353564,0.975538800149811
30.76,0.0211953163086701,0.775050169725332,0.975402539489568
30.77,0.0211078453654958,0.774087209653128,0.975265666869565
30.78,0.0210206879767959,0.773122189221106,0.975128180422846
30.79,0.0209338432101634,0.772155114513421,0.974990078321732
30.8,0.0208473101644379,0.771185991614233,0.974851358741443
30.81,0.0207610879393386,0.770214826607692,0.974712019857195
30.82,0.0206751756345853,0.769241625577956,0.974572059844207
30.83,0.0205895723498976,0.768266394678658,0.974431476861526
30.84,0.0205042771849948,0.767289140364435,0.974290269038876
30.85,0.0204192892366152,0.766309869126844,0.974148434546154
30.86,0.0203346075781581,0.765328587454748,0.974005971555714
30.87,0.0202502313129878,0.764345301837006,0.973862878239911
30.88,0.0201661595531265,0.763360018762482,0.973719152771101
30.89,0.0200823914105955,0.762372744720035,0.973574793306836
30.9,0.0199989259974168,0.761383486198528,0.973429797973005
30.91,0.0199157624256123,0.760392249699431,0.973284164936886
30.92,0.0198328998072031,0.759399041977319,0.973137892368932
30.93,0.0197503372351752,0.758403869925614,0.972990978439598
30.94,0.0196680738110607,0.757406740422832,0.972843421319337
30.95,0.0195861086591863,0.756407660347485,0.972695219167686
30.96,0.0195044409038797,0.75540663657809,0.972546370106854
30.97,0.0194230696694679,0.754403675993165,0.972396872300816
30.98,0.0193419940802782,0.753398785471222,0.972246723919137
30.99,0.0192612132606378,0.752391971890805,0.972095923131384
31,0.0191807263262834,0.751383242288274,0.971944468107126
31.01,0.0191005323795617,0.750372603943553,0.971792357010288
31.02,0.0190206305547717,0.749360064109701,0.971639587961974
31.03,0.0189410199885388,0.748345630039778,0.971486159120766
31.04,0.0188616998174887,0.747329308986845,0.971332068656414
31.05,0.0187826691782472,0.746311108203966,0.971177314738666
31.06,0.0187039272074396,0.745291034944198,0.971021895537272
31.07,0.0186254730389615,0.744269096460604,0.970865809220903
31.08,0.0185473057847842,0.743245300086329,0.970709053916612
31.09,0.0184694245854271,0.742219653456598,0.970551627772999
31.1,0.0183918285897975,0.741192164189343,0.970393528961118
31.11,0.0183145169468028,0.740162839896901,0.970234755652027
31.12,0.0182374888053499,0.739131688191604,0.970075306016781
31.13,0.0181607433143465,0.738098716685792,0.969915178226438
31.14,0.018084279622413,0.737063932991797,0.969754370426529
31.15,0.0180080968572907,0.736027344721956,0.969592880748751
31.16,0.0179321941634418,0.734988959526851,0.969430707366114
31.17,0.0178565707020294,0.73394878536288,0.969267848452166
31.18,0.0177812256342165,0.732906830205426,0.969104302180456
31.19,0.0177061581211665,0.731863102010587,0.968940066724533
31.2,0.0176313673240422,0.730817608734462,0.96877514024964
31.21,0.0175568524040069,0.729770358333151,0.968609520879619
31.22,0.0174826125077614,0.728721358762755,0.968443206782869
31.23,0.0174086467832772,0.727670617979371,0.968276196136679
31.24,0.0173349544037669,0.726618143955121,0.968108487118338
31.25,0.017261534542615,0.725563944947261,0.967940077905136
31.26,0.0171883863732062,0.724508029277513,0.967770966674311
31.27,0.0171155090689255,0.723450405229933,0.967601151566592
31.28,0.0170429018031573,0.722391081088574,0.967430630731211
31.29,0.0169705637398952,0.721330065137494,0.967259402350509
31.3,0.0168984940340596,0.720267365660748,0.967087464606828
31.31,0.0168266918697864,0.719202990942389,0.966914815682512
31.32,0.0167551564326396,0.718136949271369,0.966741453759902
31.33,0.0166838869081836,0.717069249189964,0.966567377012481
31.34,0.016612882481982,0.715999899353903,0.966392583572507
31.35,0.0165421423395991,0.714928908359052,0.966217071619847
31.36,0.0164716656604503,0.713856284801278,0.966040839343281
31.37,0.0164014516092211,0.712782037276443,0.965863884931583
31.38,0.0163314993803528,0.711706174380414,0.965686206573533
31.39,0.016261808171539,0.710628704709053,0.965507802457908
31.4,0.0161923771804735,0.709549636858678,0.965328670745991
31.41,0.0161232056048501,0.708468979640984,0.965148809589231
31.42,0.0160542926423624,0.707386742033085,0.964968217183827
31.43,0.0159856374865089,0.706302932926142,0.964786891726446
31.44,0.0159172393133764,0.705217561211315,0.964604831413756
31.45,0.0158490973277086,0.704130635779759,0.96442203444242
31.46,0.0157812107392723,0.703042165522635,0.964238499007857
31.47,0.0157135787578343,0.701952159331103,0.964054223261476
31.48,0.0156462005931613,0.700860626096318,0.96386920538412
31.49,0.0155790754550202,0.69976757488358,0.963683443581877
