lon,lat,mn,mnstd
-72.375,-47.375,1.0173512641464364,2.333130838094187
-72.375,-46.875,0.10479497605077456,0.370667007368711
-72.375,-46.375,0.07237401769244024,0.3205487825102229
-72.375,-45.875,0.22343695243534592,0.7016659374901371
-72.375,-45.375,1.3432906617577989,3.22435550049822
-72.375,-44.875,0.31128068654171775,0.9740104474219446
-72.375,-44.375,0.008090550402217823,0.06937117433753776
-72.375,-43.875,1.8503077841711986,4.545020779406602
-72.375,-43.375,0.5331774064614793,1.843020226486725
-72.375,-42.875,0.125029527177832,0.6729362184052822
-72.375,-42.375,0.8898278480290172,3.1627171664895077
-72.375,-41.875,0.19794774370286902,0.7969486439076413
-72.375,-41.375,2.44816969802024,4.7134871474907625
-72.375,-40.875,3.2763213082221383,5.676196403384205
-72.375,-40.375,3.1600960291156666,5.678714531821742
-72.375,-39.875,3.4394309570246877,5.8274869739473285
-72.375,-39.375,8.768172096173023,11.587469073126641
-72.375,-38.875,10.70162517460782,13.35307190967768
-72.375,-38.375,10.944786149853009,13.688485164506492
-72.375,-37.875,11.003171898899906,14.276465599306018
-72.375,-37.375,9.88141839714845,16.000120510914
-72.375,-36.875,9.005535410393156,15.439938648906747
-72.375,-36.375,9.21334413859934,15.912235243069729
-72.375,-35.875,8.27827178185966,16.54845134880403
-72.375,-35.375,8.30244769888796,18.0530523684332
-72.375,-16.375,8.694683062893048,23.389850277032338
-72.375,-15.875,19.547529034740094,32.48869358128134
-72.375,-15.375,0.00013636841679187618,0.001038460222410743
-72.375,-14.875,4.705833784242181e-05,0.00025341395964958557
-72.375,-14.375,0.00012903202105316595,0.0008751920523842296
-72.375,-13.875,0.04445238842134926,0.1720980011241175
-72.375,-13.375,0.0006100055734665876,0.003807089146051565
-72.375,-12.875,21.39188387854757,27.902822236583688
-72.375,-12.375,16.903156208001498,30.97630074513574
-72.375,-11.875,-9.418509560287475,24.94705031522159
-72.375,-11.375,-4.947914635348951,18.663056184061155
-72.375,-10.875,-2.4425278937861776,16.2882448050886
-72.375,-10.375,-1.9854389185156975,14.870164812661894
-72.375,-9.875,-5.822478278333932,20.909923280354015
-72.375,-9.375,-8.871061693247,25.716378804589354
-72.375,-8.875,-11.437807978464889,29.055416037604758
-72.375,-8.375,-10.592521531534615,28.369174538377578
-72.375,-7.875,-12.783866477216321,30.53156981255873
-72.375,-7.375,-12.151418856382662,30.539577525711834
-72.375,-6.875,-11.7918976448954,28.278112929953714
-72.375,-6.375,-10.986747203092534,31.349960348378644
-72.375,-5.875,-9.317203087106975,25.65743593690099
-72.375,-5.375,-9.413636396902206,25.060173357949953
-72.375,-4.875,-10.58823077431596,25.338610746877272
-72.375,-4.375,-8.691217969465427,24.563112804736264
-72.375,-3.875,-8.098623343167205,21.701797562018562
-72.375,-3.375,-7.332772715109783,22.094987943182495
-72.375,-2.875,-6.578082067490342,21.40574402326978
-72.375,-2.375,-8.50403587491489,24.30484099978834
-72.375,-1.875,-9.330968099675488,26.067710241290957
-72.375,-1.375,-10.126268426635193,26.3620323082596
-72.375,-0.875,-10.603467204264632,25.550982928728768
-72.375,-0.375,-9.718403362461842,25.162827718929265
-72.375,0.125,-7.863784673176525,22.45509612498264
-72.375,0.625,-5.243978699871292,20.547404380014218
-72.375,1.125,-5.675570482975132,20.39422874901658
-72.375,1.625,-5.878469697927798,19.058362604126565
-72.375,2.125,-4.549317671037727,18.415352027124293
-72.375,2.625,-7.5841943969257954,23.168431489247588
-72.375,3.125,-6.963495239082505,22.71790806203763
-72.375,3.625,-8.951990810666274,25.05252715310554
-72.375,4.125,-6.872147593522186,24.67464890815716
-72.375,4.625,-7.8685011569545935,26.825540914030412
-72.375,5.125,-8.903263779136822,29.25776494829202
-72.375,5.625,4.82565235220126,13.775959374337281
-72.375,6.125,14.370327339731148,27.218533089286797
-72.375,6.625,0.0041078515809424765,0.017606090205883274
-72.375,7.125,11.46728518993713,31.56556271623461
-72.375,7.625,8.519423798742125,17.095511087347685
-72.375,8.125,-11.535475440811254,32.67248948399464
-72.375,8.625,-19.145762070297927,47.1439100700805
-72.375,9.125,-19.405441220561883,51.04919938289937
-72.375,9.625,-16.825451169937885,48.99776630106763
-72.375,10.125,-14.818297083644069,43.28963548346129
-72.375,10.625,-4.583639956037743,21.76534270934989
-72.375,11.125,0.01713609433964791,10.136439115561513
-72.375,11.625,-1.7593534754716984,18.074978647143546
-72.375,19.125,2.229006786163538,10.889503342778738
-72.375,19.625,2.1363235408805252,8.364921489360507
-71.875,-54.375,0.14345545229182755,0.9752502274225472
-71.875,-53.375,0.07524818687607668,0.4267295694851482
-71.875,-52.875,0.3112362546476346,1.1982112361993957
-71.875,-52.375,0.19491243951662723,1.096930056520605
-71.875,-51.875,1.2141509686958063,3.0700361915164742
-71.875,-51.375,0.17776293136492927,0.8494229696884834
-71.875,-50.875,0.5694206353610795,2.17986561448785
-71.875,-50.375,0.9021367626584764,2.9212229665831853
-71.875,-49.875,0.25452074951874853,1.1547902010495394
-71.875,-49.375,3.4095761510599365,7.007689908480904
-71.875,-48.875,0.14450817352565382,0.7491568199184557
-71.875,-48.375,0.9764676962824428,2.5254202041178004
-71.875,-47.875,0.11334494954784852,0.5338319529819406
-71.875,-47.375,6.616367973757242,11.749661999749886
-71.875,-46.875,0.14723197581650305,0.5291091341144567
-71.875,-46.375,5.713976007112802,10.522419210489145
-71.875,-45.875,1.6121586566208506,3.244049067333899
-71.875,-45.375,0.2644031034339217,0.8862627525322468
-71.875,-44.875,0.10960465734647153,0.48236385275794924
-71.875,-44.375,0.8695407716690503,2.2027461587286825
-71.875,-43.875,0.02455584715276514,0.25429673045269785
-71.875,-43.375,0.030019723321583182,0.14906146699648554
-71.875,-42.875,0.16796623263784252,0.8021421657979773
-71.875,-42.375,0.12404685329483332,0.6166898076575402
-71.875,-41.875,0.6647583539296191,1.8950832071384363
-71.875,-41.375,0.19557339717707892,0.5975442455773148
-71.875,-40.875,0.18735373426941682,0.8597484710775143
-71.875,-40.375,0.8733464312483139,2.362281317424605
-71.875,-39.875,3.52496194765811,6.050596973195148
-71.875,-39.375,2.7637325372869244,4.45482919922581
-71.875,-38.875,6.084794505816713,8.357001025425292
-71.875,-38.375,8.959990997382441,10.905039657113091
-71.875,-37.875,8.355701900793159,10.124477470880436
-71.875,-37.375,9.60439524397892,14.78875031142551
-71.875,-36.875,9.08108325972749,15.236821451860127
-71.875,-36.375,8.428113705018191,16.381869640957
-71.875,-35.875,8.463493964282858,17.725404888807752
-71.875,-35.375,7.931581192144936,16.47362372901781
-71.875,-34.875,8.7265688368201,17.751433549292983
-71.875,-34.375,8.44489011249399,17.759294077226553
-71.875,-16.875,9.044970509433945,25.82000053222162
-71.875,-16.375,10.897525721383666,26.954240401491376
-71.875,-15.875,0.00013024932886341765,0.0007082061135737237
-71.875,-15.375,4.011880696085859e-05,0.00021603189999293068
-71.875,-14.875,8.224354681448102e-05,0.0004922880744060516
-71.875,-14.375,0.21697660195801052,0.8417248599952982
-71.875,-13.875,10.424573880119654,14.088181161689134
-71.875,-13.375,0.7511760852320623,2.481924521534605
-71.875,-12.875,22.572465094819478,32.193137450163896
-71.875,-12.375,4.991310517827926,9.488538744726755
-71.875,-11.875,-9.392753779731606,24.865788054324483
-71.875,-11.375,-0.4484424277379304,14.139786597759755
-71.875,-10.875,-5.438273736203044,20.871757704000753
-71.875,-10.375,-4.346496363784297,17.983399032866195
-71.875,-9.875,-6.4621507405740175,21.830448414460328
-71.875,-9.375,-7.876039189705665,23.453177883372938
-71.875,-8.875,-11.491815659018826,29.08299561740335
-71.875,-8.375,-12.455334174868682,29.91896232758948
-71.875,-7.875,-11.825484964285351,30.146457098964582
-71.875,-7.375,-12.649465202699346,30.013532974075424
-71.875,-6.875,-10.496296276865777,28.076379108788128
-71.875,-6.375,-8.95131616146081,24.78780264979971
-71.875,-5.875,-8.273024077876087,24.160748026750618
-71.875,-5.375,-8.744212156145807,23.845602418965964
-71.875,-4.875,-10.298516086692658,25.42383416480907
-71.875,-4.375,-8.69780252794908,23.61490720904132
-71.875,-3.875,-7.958069729537797,21.30892421623933
-71.875,-3.375,-7.898524541348721,22.351268334520007
-71.875,-2.875,-7.146803134318077,22.296767459636932
-71.875,-2.375,-6.979972388030575,21.439292366646903
-71.875,-1.875,-6.257817648259717,20.59734975533665
-71.875,-1.375,-8.806519572496555,24.464549651320254
-71.875,-0.875,-8.505718334767693,23.676275696137488
-71.875,-0.375,-8.303083946314473,22.112043553037328
-71.875,0.125,-5.833907587735865,20.057500526318353
-71.875,0.625,-6.033346600492024,18.74922227868103
-71.875,1.125,-4.931771832144662,19.081021215042018
-71.875,1.625,-4.463708015157238,18.199378652443226
-71.875,2.125,-4.990929915175229,18.472917750763898
-71.875,2.625,-6.690425507730197,20.802657597181806
-71.875,3.125,-7.544939459528649,23.86489982593906
-71.875,3.625,-7.202757519457165,23.515566141459974
-71.875,4.125,-6.0098397804667485,24.82942996894208
-71.875,4.625,-7.985193932012507,26.455746693069877
-71.875,5.125,-9.244736652291522,29.7523679512704
-71.875,5.625,-9.96607215532579,31.306223091354163
-71.875,6.125,-7.925665010096978,28.170821841371286
-71.875,6.625,2.746390109999993,13.57563916353142
-71.875,7.125,-12.113373649488423,33.903751368749106
-71.875,7.625,-3.6533948708681407,20.895735040648102
-71.875,8.125,23.955086598773548,33.886170247564934
-71.875,8.625,-20.45498255989736,52.47660688949664
-71.875,9.125,-18.007473271317927,49.28951310840499
-71.875,9.625,-17.754337510060736,48.61810833233893
-71.875,10.125,-14.781618635439713,43.141634906178645
-71.875,10.625,-10.163916946077563,34.76115136876618
-71.875,11.125,-6.237007949706765,27.921872904932968
-71.875,12.125,-0.4888151805031242,11.097966542487322
-71.875,18.625,3.7341618238993846,11.032668685306557
-71.875,19.125,1.4285562201257846,11.273657859131045
-71.875,19.625,-0.6705339811320812,12.985571530624823
-71.375,-54.375,0.10104186352380035,0.5490711431458104
-71.375,-53.375,0.08598950528230982,0.5567519227139761
-71.375,-52.875,2.0006497085559776,4.827275022603176
-71.375,-52.375,0.6766716521817713,2.7303934336207556
-71.375,-51.875,1.0960062372120578,3.4815004529673157
-71.375,-51.375,0.6069560119641753,2.1345162610906834
-71.375,-50.875,1.5015618811823925,4.10056144567677
-71.375,-50.375,1.296509607312569,4.0321418941109215
-71.375,-49.875,0.4384223111958756,1.5297190680600206
-71.375,-49.375,2.263741351876783,5.6336664453344385
-71.375,-48.875,4.183465172153306,8.22767822025917
-71.375,-48.375,1.5194372845072937,3.5445321572308943
-71.375,-47.875,1.593579855916408,3.8108217669133895
-71.375,-47.375,6.408392414052491,11.168163561051998
-71.375,-46.875,0.0583352643183816,0.2914635772182462
-71.375,-46.375,7.363421648298882,11.518211790260828
-71.375,-45.875,2.6507688171034784,4.433515220208372
-71.375,-45.375,2.27090907464951,3.9484865391018094
-71.375,-44.875,1.1409986471328717,2.73830674627673
-71.375,-44.375,1.9603167257821366,4.345502182539867
-71.375,-43.875,1.4072108598016109,3.7049067529908726
-71.375,-43.375,1.0433441555077063,2.925683817831273
-71.375,-42.875,1.415474503630634,4.100014986526965
-71.375,-42.375,2.0894570142420585,4.822575170354126
-71.375,-41.875,0.5956497278009167,1.967405263985324
-71.375,-41.375,0.0909805553462343,0.3240590469415078
-71.375,-40.875,0.3127899410364909,1.0985052509385818
-71.375,-40.375,0.3393540742283699,0.9764613713703494
-71.375,-39.875,1.2961023369059295,2.5416940562382146
-71.375,-39.375,2.5438806658956477,4.651431033435209
-71.375,-38.875,1.9195895592424126,3.4991108241897786
-71.375,-38.375,3.9136380373264474,6.018259187545259
-71.375,-37.875,1.993522699156569,4.1513210363076345
-71.375,-37.375,1.9624892716006381,3.219013233753665
-71.375,-36.875,0.6107714575974909,1.342040506592063
-71.375,-36.375,10.166567537381905,10.902040095281006
-71.375,-35.875,8.48559190742916,16.595066403517066
-71.375,-35.375,7.402963855695056,17.310395887250948
-71.375,-34.875,8.274237605773973,16.355709088771707
-71.375,-34.375,8.966255985508923,18.381893002761302
-71.375,-33.875,10.146869093764415,19.25493975917437
-71.375,-33.375,9.65775778267285,18.360249726117537
-71.375,-32.875,10.65974919685307,22.5360952723895
-71.375,-32.375,10.903035377845782,24.31798439345276
-71.375,-31.875,9.51917542955409,19.392661068011265
-71.375,-31.375,9.066427975383881,20.01313367587248
-71.375,-30.875,9.683853252960557,26.220990111481413
-71.375,-30.375,11.131737147228208,28.871819064214534
-71.375,-28.875,12.941018056383374,31.268806911421308
-71.375,-16.875,14.883068768955972,31.810866662974803
-71.375,-16.375,0.04356624289015713,0.1983243320059096
-71.375,-15.875,0.00010284611716428749,0.0007083842600474903
-71.375,-15.375,0.00016974152453423302,0.0016452905162933785
-71.375,-14.875,0.0974732001865095,0.42196930893082046
-71.375,-14.375,0.09949661678363249,0.3835178720717554
-71.375,-13.875,0.0003353260872583437,0.0027382845574596935
-71.375,-13.375,1.2043547034113202,3.4001686899336354
-71.375,-12.875,1.3589255482018814,12.454682731556108
-71.375,-12.375,3.3795155543253372,10.407210873022667
-71.375,-11.875,-4.700842321628713,19.144510851029274
-71.375,-11.375,-2.3672132492546893,15.836858072274808
-71.375,-10.875,-3.385761306314592,18.024188831366647
-71.375,-10.375,-6.4519460124523675,21.172820623365624
-71.375,-9.875,-6.913148018650389,22.51551709443934
-71.375,-9.375,-10.186440423943097,25.72539735860636
-71.375,-8.875,-11.599066062984932,29.68515647264839
-71.375,-8.375,-11.354058079012091,27.149390391743143
-71.375,-7.875,-11.361589352398653,28.332084380943208
-71.375,-7.375,-10.73871245086734,27.173939230104175
-71.375,-6.875,-10.2963924238707,26.30363129552294
-71.375,-6.375,-9.895147143990926,25.421634000619378
-71.375,-5.875,-9.81855221624052,25.44565007293227
-71.375,-5.375,-8.706692060496493,25.987673134800247
-71.375,-4.875,-7.84362699770395,23.5445305145929
-71.375,-4.375,-8.085151109755017,22.990030164070838
-71.375,-3.875,-6.4950674343940165,20.426240760706836
-71.375,-3.375,-7.004460480053609,20.865587353490696
-71.375,-2.875,-6.503647179032939,19.342705427795643
-71.375,-2.375,-5.983664059146946,20.681315039645433
-71.375,-1.875,-6.790218115415939,20.922187507923685
-71.375,-1.375,-7.302907757989317,21.629172874295907
-71.375,-0.875,-7.407915490599407,21.80766489211469
-71.375,-0.375,-8.041526544479083,22.048517362919988
-71.375,0.125,-6.02771571413237,22.70735005535423
-71.375,0.625,-5.227363735981143,19.356227508501743
-71.375,1.125,-4.8885328465215,18.6216812603309
-71.375,1.625,-2.7433092806098927,16.031642650959053
-71.375,2.125,-5.56769093828693,19.07595065232389
-71.375,2.625,-6.2374923250558965,21.16382849758653
-71.375,3.125,-8.546496564073635,24.725638940634944
-71.375,3.625,-8.684447636114143,25.242438085775973
-71.375,4.125,-7.322678283277639,26.10001112732758
-71.375,4.625,-6.853589338758283,25.074638335713303
-71.375,5.125,-9.021653153136967,29.56266019283797
-71.375,5.625,-9.531460966626014,31.027419894959735
-71.375,6.125,-10.839569501900598,36.01470923480837
-71.375,6.625,-10.886213076179942,35.4196681806406
-71.375,7.125,-11.985799794811491,36.53393209917146
-71.375,7.625,-10.689692795245563,32.94928136738483
-71.375,8.125,11.163443157232692,22.019071954306824
-71.375,8.625,14.284054355345894,29.456519132833606
-71.375,9.125,-19.096645940372078,51.990373380518065
-71.375,9.625,-15.69633545960167,46.473418443204935
-71.375,10.125,-12.570133980265751,41.347717324692915
-71.375,10.625,-9.796188494237342,33.868373874782776
-71.375,12.125,0.8306167924528012,6.977366372295132
-71.375,18.125,5.735306037735853,17.947833853048976
-71.375,18.625,5.577031182389959,16.088124432304248
-71.375,19.125,9.18273669874214,25.3795066048693
-71.375,19.625,-0.7627457389936865,14.134810021784174
-70.875,-54.375,0.01124569554876411,0.09124547241796188
-70.875,-52.875,1.611823127708171,4.536068534501097
-70.875,-52.375,0.5359346725054376,1.6216036572592971
-70.875,-51.875,1.2354501981456916,4.287914637913485
-70.875,-51.375,1.3463255281051323,4.080780372995546
-70.875,-50.875,2.178573814230434,4.8611441329141165
-70.875,-50.375,1.5683333492659566,3.9629246143010164
-70.875,-49.875,0.7370474180141794,2.5702417696738333
-70.875,-49.375,5.493697377469717,9.81733940798552
-70.875,-48.875,3.657203193308118,6.681585068320197
-70.875,-48.375,4.976458642925755,8.372164219942652
-70.875,-47.875,5.466128905371855,8.815044530385808
-70.875,-47.375,6.567673792772202,9.74987702762315
-70.875,-46.875,3.36319521887617,5.661258322895405
-70.875,-46.375,5.402596315788869,8.367681473474097
-70.875,-45.875,3.80284481697794,6.420090950418679
-70.875,-45.375,3.617158510388745,6.647563113456356
-70.875,-44.875,2.9209070339642618,5.243794437312381
-70.875,-44.375,1.7876442715594807,4.437891559859724
-70.875,-43.875,1.3645408694613668,3.0258796658428984
-70.875,-43.375,2.724483393545822,5.478052344413843
-70.875,-42.875,1.189500150324539,3.2687927909097754
-70.875,-42.375,2.524113833440589,5.5860129810838615
-70.875,-41.875,1.731332422112662,3.941900208249333
-70.875,-41.375,1.1109012258486937,2.699014562071058
-70.875,-40.875,1.4669779592182426,3.297945117193162
-70.875,-40.375,5.574447827259039,9.032842270863597
-70.875,-39.875,6.823223072549652,10.0629974323288
-70.875,-39.375,4.482069638451188,7.3574050585033195
-70.875,-38.875,2.730814355303921,4.350399963634015
-70.875,-38.375,1.3286349869799248,2.87827559261647
-70.875,-37.875,3.8654178116702376,5.844344110367222
-70.875,-37.375,4.032697635923948,5.156924287880681
-70.875,-36.875,7.845209785366204,8.06172058776943
-70.875,-36.375,5.845634331570318,6.240777440762249
-70.875,-35.875,9.781001564654694,9.750337598850784
-70.875,-35.375,10.615015806359592,10.376922084827257
-70.875,-34.875,8.991086295562887,15.011701031319834
-70.875,-34.375,8.280735698477503,18.012016949824595
-70.875,-33.875,9.632144590409435,14.754267282571135
-70.875,-33.375,8.838377303805839,16.217892849789393
-70.875,-32.875,9.503948874965303,17.392976322006962
-70.875,-32.375,9.617445872876502,17.984673909645508
-70.875,-31.875,8.81451126768262,15.615679175137434
-70.875,-31.375,1.1978973675671634,2.5615290201479937
-70.875,-30.875,9.293305133206147,20.20231234705296
-70.875,-30.375,8.980260320589073,19.476462213745123
-70.875,-29.875,10.131325910665474,22.002433715763125
-70.875,-29.375,10.930220093582975,24.200226262531444
-70.875,-28.875,11.635094095045048,25.94362525684622
-70.875,-28.375,12.550005175268513,28.66304398444136
-70.875,-27.875,13.42099653789625,30.172084619477655
-70.875,-17.875,8.04960543144653,23.985659588283035
-70.875,-17.375,11.251985518238989,26.584724634905044
-70.875,-16.875,10.071881440649278,15.925923780155053
-70.875,-16.375,0.00028773653872554635,0.002122047175002914
-70.875,-15.875,5.4238531005030235e-05,0.0006512852308219802
-70.875,-15.375,0.00013155526737639646,0.000688917574030116
-70.875,-14.875,0.07429929042071479,0.35658919094118685
-70.875,-14.375,9.593873596578554e-05,0.0005560431662423851
-70.875,-13.875,4.5674717653952015e-05,0.00021577124467738574
-70.875,-13.375,17.50524044921744,32.267699087283745
-70.875,-12.875,3.7089488616352213,11.15817310977014
-70.875,-12.375,-0.5536507780490894,13.92620826700593
-70.875,-11.875,-3.18016007149744,15.889368338906571
-70.875,-11.375,-4.3424066639378225,18.731788944342444
-70.875,-10.875,-4.757005505982903,19.993357636003584
-70.875,-10.375,-6.17243023413711,21.144416557830702
-70.875,-9.875,-7.52995307443598,23.324370798797055
-70.875,-9.375,-9.83099713481299,25.63426186960308
-70.875,-8.875,-9.955942481801458,27.060037205969106
-70.875,-8.375,-9.954447854766485,25.89177508240943
-70.875,-7.875,-11.75720922416923,27.548682967770766
-70.875,-7.375,-9.83440502318247,26.12597151846559
-70.875,-6.875,-9.556150704710333,25.70558680053572
-70.875,-6.375,-7.441324711852076,22.877607010532724
-70.875,-5.875,-7.152124702614643,22.778984836061912
-70.875,-5.375,-7.702518118503079,23.327234552225733
-70.875,-4.875,-6.842678869954867,22.05876787197756
-70.875,-4.375,-7.23378870018378,19.858464188167588
-70.875,-3.875,-6.278673952729363,19.562433052258502
-70.875,-3.375,-5.936673435406931,18.159714914033092
-70.875,-2.875,-5.029514556198976,17.807402052035265
-70.875,-2.375,-5.968251240433645,18.751419340080865
-70.875,-1.875,-5.211503499039026,18.580133447994218
-70.875,-1.375,-6.927706610569118,21.217773642497644
-70.875,-0.875,-5.521297911979005,18.10545328481673
-70.875,-0.375,-6.163202530855571,19.872257674831513
-70.875,0.125,-4.589983834905638,19.166664312416778
-70.875,0.625,-4.275271808427661,18.218433566319074
-70.875,1.125,-4.349521242117319,17.035844674875108
-70.875,1.625,-4.598954613157218,18.43033490611237
-70.875,2.125,-7.37403039931678,20.962620641945925
-70.875,2.625,-6.6797666755149265,22.194335962131476
-70.875,3.125,-8.063284054712511,24.524877061883764
-70.875,3.625,-8.176135792986727,25.00918241920552
-70.875,4.125,-8.011246366022036,25.867471537966534
-70.875,4.625,-6.32671370425787,23.66801515849738
-70.875,5.125,-8.619196907999907,28.768963792059928
-70.875,5.625,-8.730505212024028,31.096467142996048
-70.875,6.125,-10.244919562593239,34.14236624216942
-70.875,6.625,-9.850123789717358,34.52254472617298
-70.875,7.125,-11.10931084769301,35.24324677900633
-70.875,7.625,-12.302025640498542,35.89000588921126
-70.875,8.125,-8.053886588065282,27.385450778518546
-70.875,8.625,9.635521913548025,17.400785423335627
-70.875,9.125,9.394020446540864,20.226132825210343
-70.875,9.625,-17.025944923766744,46.634148694760086
-70.875,10.125,-5.082171078614124,21.665722020562804
-70.875,10.625,-2.7411966312313183,16.833023220159177
-70.875,11.125,-6.30338380958905,27.626136689192556
-70.875,18.625,5.107684628930841,13.993713318092917
-70.875,19.125,11.065453784559729,27.737218991676322
-70.875,19.625,1.9698239748427682,8.514664508187394
-70.375,-54.875,0.06699357563224027,0.5225751474001102
-70.375,-54.375,0.062221758591520064,0.49520775176386916
-70.375,-52.375,1.452402693351646,4.088882760712659
-70.375,-51.875,1.9534430990541454,4.8321747340877526
-70.375,-51.375,2.5184812341724347,5.925599298923936
-70.375,-50.875,2.6073154373184653,6.150226017378328
-70.375,-50.375,3.309028269867821,6.111805509436209
-70.375,-49.875,1.8410752092135632,4.243596060752134
-70.375,-49.375,5.6856578800654365,9.933736681368828
-70.375,-48.875,6.84663086724005,11.81394013799451
-70.375,-48.375,5.657306404543475,8.354938559887565
-70.375,-47.875,5.761685070404269,9.272905763924827
-70.375,-47.375,4.071178036702944,6.725252611238872
-70.375,-46.875,7.665195827674571,10.770578463625956
-70.375,-46.375,7.080991288694655,9.92971191783094
-70.375,-45.875,7.7756694832817015,10.030093016886243
-70.375,-45.375,7.015222359502465,9.845040089715251
-70.375,-44.875,6.414982962508089,10.115463269327869
-70.375,-44.375,6.012126511735664,9.458009475287847
-70.375,-43.875,1.674192881163144,3.6762334546713484
-70.375,-43.375,2.8203640114750987,5.429285164837063
-70.375,-42.875,3.8318248662377368,6.898726486237955
-70.375,-42.375,4.474206090486858,6.7938132105084525
-70.375,-41.875,3.6813855585907165,6.433732134303243
-70.375,-41.375,1.4403126749427253,2.9642220861385433
-70.375,-40.875,3.4030078788437157,5.831505524358443
-70.375,-40.375,5.435666678817129,8.5045211201088
-70.375,-39.875,7.258534412763608,10.434648947822819
-70.375,-39.375,7.330861445396383,9.422437620995234
-70.375,-38.875,7.989738503246337,10.811208512206216
-70.375,-38.375,8.548988617013272,14.11619949572799
-70.375,-37.875,9.116309420880796,11.275440960465238
-70.375,-37.375,8.928179041124054,15.937294302065684
-70.375,-36.875,2.76206736797668,3.6798202879705872
-70.375,-36.375,3.5257636635018685,4.226191853186636
-70.375,-35.875,0.9486418355120245,2.0402705981353924
-70.375,-35.375,0.9127731638472337,1.8279499887888904
-70.375,-34.875,0.018248671001550514,0.07486970306214709
-70.375,-34.375,2.0949587420706335,3.3594425773071737
-70.375,-33.875,0.1980623262629566,0.6798025842655706
-70.375,-33.375,9.043658202264501,9.530010838433506
-70.375,-32.875,8.4572889479083,9.699540394799824
-70.375,-32.375,0.011251648199717933,0.06233509301994728
-70.375,-31.875,0.00033537573048821067,0.0019304164210294256
-70.375,-31.375,0.0009526357225402115,0.0063473410853461835
-70.375,-30.875,0.0006433636168908911,0.004855022179572256
-70.375,-30.375,0.00036500511747311355,0.0019359405704348603
-70.375,-29.875,2.889293647655088,4.253115103527232
-70.375,-29.375,0.001859327523163743,0.009152723052725348
-70.375,-28.875,12.70788426832359,18.34312529241012
-70.375,-28.375,12.02028195808033,20.823306698998913
-70.375,-27.875,12.69033510877101,24.246473706772754
-70.375,-27.375,15.441382856713432,27.610149685517243
-70.375,-26.875,11.37369672981541,22.87843763639863
-70.375,-26.375,15.1404294176359,29.369861573599884
-70.375,-25.875,15.318611287139667,30.170767088443547
-70.375,-25.375,16.244253263198843,30.166420757400807
-70.375,-24.875,7.858639324645304,18.791671430489423
-70.375,-24.375,7.1680229884577535,16.028600171320896
-70.375,-23.875,12.913911853094348,31.62472314310952
-70.375,-23.375,10.443339391761,31.50892890538969
-70.375,-17.875,7.031932081761013,17.22476490048912
-70.375,-17.375,13.394172899294162,21.284313140853293
-70.375,-16.875,0.00011270937390360513,0.0008117093027244724
-70.375,-16.375,0.00013506287937199794,0.0012213597625693685
-70.375,-15.875,0.0026535962387479292,0.01471378874806047
-70.375,-15.375,0.49487983483704284,1.5294425603696424
-70.375,-14.875,0.4849761567290303,1.7187305394684549
-70.375,-14.375,0.0010943457236510328,0.0061425114220595755
-70.375,-13.875,0.00045413318387107994,0.003697351629746503
-70.375,-13.375,0.19507835464779077,13.39324587982939
-70.375,-12.875,-1.1031901094968788,14.0778169653933
-70.375,-12.375,-2.2108092538307744,16.62356418684335
-70.375,-11.875,-2.4813481387760987,16.96763005431318
-70.375,-11.375,-3.2325798290680012,17.98108829988055
-70.375,-10.875,-3.8981660977308934,17.888009175239652
-70.375,-10.375,-4.83226266025828,19.322023158342766
-70.375,-9.875,-7.846508341128157,23.377658386566278
-70.375,-9.375,-9.326356644593147,24.815395758824987
-70.375,-8.875,-9.135778261519164,25.28607804329526
-70.375,-8.375,-8.78929794260759,24.079245513993467
-70.375,-7.875,-9.545263876802522,26.12568011380051
-70.375,-7.375,-8.704168984124351,24.648442219336854
-70.375,-6.875,-9.53072802762297,25.850790217730022
-70.375,-6.375,-6.5372430369473165,21.72811707963032
-70.375,-5.875,-7.633988086230175,22.086305707258408
-70.375,-5.375,-6.453375158101778,19.165158901927086
-70.375,-4.875,-6.072894992169495,18.488168489763744
-70.375,-4.375,-6.4897772226310195,19.832734314116436
-70.375,-3.875,-5.717542343968574,17.61791420425149
-70.375,-3.375,-4.30467395412451,16.79460162479657
-70.375,-2.875,-4.652067063836483,17.019853975032383
-70.375,-2.375,-4.651171722054585,16.03749056578241
-70.375,-1.875,-3.7854606541528,16.20456653967057
-70.375,-1.375,-5.271021642918242,18.520101805902293
-70.375,-0.875,-4.230194629329375,16.68170758160779
-70.375,-0.375,-4.550551886660358,18.0284938187011
-70.375,0.125,-3.30052925159265,15.2842180693783
-70.375,0.625,-3.8127806679434144,17.4161776041191
-70.375,1.125,-4.862589363160993,18.314427763203394
-70.375,1.625,-5.936685500749775,19.5351795987419
-70.375,2.125,-5.9130978728496615,20.335045213514707
-70.375,2.625,-6.335226325536468,21.97131584457265
-70.375,3.125,-7.516737412649391,22.54509235601281
-70.375,3.625,-7.581502152854398,24.738108114161918
-70.375,4.125,-9.117454629468611,26.082478478512066
-70.375,4.625,-7.679668995964107,27.242978890076518
-70.375,5.125,-8.577679289147042,29.105433720028756
-70.375,5.625,-8.831211237314548,30.550104931759336
-70.375,6.125,-8.333855314480388,32.68123421421006
-70.375,6.625,-9.783526759383761,33.12415342508235
-70.375,7.125,-8.664118463939573,32.13413724686298
